symbol,date,open,high,low,close,volume,symbol_encoded,year,month,day
ADI,2015-07-29,-0.5035958347592534,-0.5095823955143463,-0.5054938739934692,58.79,-0.3018747925866465,8,2015,7,29
ADM,2015-07-29,-0.6783195990727764,-0.6794208814735784,-0.6738731137319613,48.13,-0.1326700423062175,9,2015,7,29
ADP,2015-07-29,-0.1589396342212434,-0.13813479941923634,-0.14788997999991574,82.34,-0.26716353543842364,10,2015,7,29
ADSK,2015-07-29,-0.6316840056728232,-0.6344520129250427,-0.6406658836299842,50.09,-0.28288064542940633,12,2015,7,29
ADS,2015-07-29,2.9011219053099286,2.9078935513675135,2.940463215664249,272.85,-0.42718859048148944,11,2015,7,29
AEE,2015-07-29,-0.8166292699096237,-0.8151178011534301,-0.8163975757754833,39.65,-0.4010853466574101,13,2015,7,29
AEP,2015-07-29,-0.5534256468852307,-0.5571593003758901,-0.5518708814838216,55.94,-0.2892134235374491,14,2015,7,29
AES,2015-07-29,-1.2393841182989251,-1.2393583747361,-1.241547076497146,12.83,0.06491942322039522,15,2015,7,29
AET,2015-07-29,0.353253338496735,0.3428503218222185,0.3488449364646953,112.6,-0.27386255701619466,16,2015,7,29
AFL,2015-07-29,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,64.54,-0.14018894679615326,17,2015,7,29
AGN,2015-07-29,3.909856178988367,3.9371985495680892,3.9675442595969317,337.99,-0.24586288294640735,18,2015,7,29
AIG,2015-07-29,-0.42565689784426314,-0.41901240718987914,-0.4179108145517584,64.54,0.03970572963840702,19,2015,7,29
AAL,2015-07-30,-0.7957071372541653,-0.7953599502973073,-0.8016926709614691,40.27,0.010004284038882571,0,2015,7,30
AAPL,2015-07-30,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,122.37,2.484212156157834,2,2015,7,30
AAP,2015-07-30,1.3188656593738468,1.3029238106229406,1.3150056604536047,172.54,-0.46627561520515454,1,2015,7,30
ABBV,2015-07-30,-0.3121024221341033,-0.32196184378460363,-0.3274190926193635,70.16,0.09593884641446111,3,2015,7,30
ABC,2015-07-30,0.2729187375372267,0.2567060920895228,0.23880053890047923,104.47,-0.1576317931656585,4,2015,7,30
ABT,2015-07-30,-0.6300868963098111,-0.6354003897661367,-0.6300815840111059,50.77,-0.1851740860694072,5,2015,7,30
ACN,2015-07-30,0.18619569912567008,0.18557782900748043,0.19517060154021731,102.66,-0.382677224687198,6,2015,7,30
ADBE,2015-07-30,-0.16772373571780988,-0.14935725870551428,-0.16695787854995597,81.29,-0.32702817314771376,7,2015,7,30
ADI,2015-07-30,-0.5069497644215788,-0.5087920814801012,-0.5098568677294955,58.82,-0.3217608953797221,8,2015,7,30
ADM,2015-07-30,-0.681833239671403,-0.6851901739235663,-0.6821143241222329,47.82,-0.18555387101502907,9,2015,7,30
ADP,2015-07-30,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,80.13,-0.09402534276552511,10,2015,7,30
ADSK,2015-07-30,-0.6446205915132213,-0.6412487136195489,-0.6468871895128364,50.6,-0.3430065801702491,12,2015,7,30
ADS,2015-07-30,2.8875464757243257,2.878177743679904,2.870170538806049,272.51,-0.4695333201328007,11,2015,7,30
AEE,2015-07-30,-0.8123170746294911,-0.8102178541411117,-0.8109034355153022,39.77,-0.3926498980622531,13,2015,7,30
AEP,2015-07-30,-0.5548630453119416,-0.5475174691581022,-0.548800626632544,56.32,-0.33403374879489245,14,2015,7,30
AES,2015-07-30,-1.240182672980431,-1.2392003119292514,-1.2421934459395203,12.69,-0.09116185514596642,15,2015,7,30
AET,2015-07-30,0.3826401507761576,0.3697209989865456,0.3688823891782969,114.15,-0.27549849202826476,16,2015,7,30
AFL,2015-07-30,-0.41655337447509433,-0.42027690964467096,-0.41435578261870004,64.04,-0.2747391894029926,17,2015,7,30
AGN,2015-07-30,3.939722124076693,3.8921506496161293,3.8665490342259554,328.87,-0.2630389087876138,18,2015,7,30
AIG,2015-07-30,-0.4149562651120821,-0.4212252864857649,-0.41015438124326736,64.53,-0.039882245887263544,19,2015,7,30
AAL,2015-07-31,-0.7965056919356713,-0.8015243997644177,-0.8023390404038434,40.1,0.10800439052433895,0,2015,7,31
AAPL,2015-07-31,0.5142419622883541,0.49621076016744414,0.5070438574857927,121.3,3.308877792884072,2,2015,7,31
AAP,2015-07-31,1.3262123624437028,1.3237881011270063,1.3335887819218646,174.21,-0.45428080748908944,1,2015,7,31
ABBV,2015-07-31,-0.3197685470765614,-0.32986498412705273,-0.31998584403205954,70.01,0.0389975639023647,3,2015,7,31
ABC,2015-07-31,0.22644285507357478,0.23710630404024896,0.235945201888791,105.75,-0.2694698625958854,4,2015,7,31
ABT,2015-07-31,-0.6281703650741967,-0.6341358873113447,-0.6291120298475444,50.69,-0.015150700118014181,5,2015,7,31
ACN,2015-07-31,0.20120852713798373,0.20138410969237874,0.21650079313856768,103.11,-0.29768112222651066,6,2015,7,31
ADBE,2015-07-31,-0.13737865782058023,-0.13319533670520564,-0.1318923363011529,81.99,-0.25389698714090125,7,2015,7,31
ADI,2015-07-31,-0.5007210379058316,-0.5089501442869504,-0.5061402434358435,58.33,-0.3396792970013337,8,2015,7,31
ADM,2015-07-31,-0.6754448022193547,-0.6801321641043988,-0.6814679546798588,47.42,-0.15898522804576354,9,2015,7,31
ADP,2015-07-31,-0.16293240762877365,-0.16911510956163714,-0.1651803625834268,79.77,-0.2458481833179702,10,2015,7,31
ADSK,2015-07-31,-0.6305660291187147,-0.6346100757318917,-0.6326670617806028,50.58,-0.3627325015576882,12,2015,7,31
ADS,2015-07-31,2.921405194220182,2.908209676981211,2.9212337247536153,275.04,-0.47340529135180576,11,2015,7,31
AEE,2015-07-31,-0.8030538403240209,-0.788879375216499,-0.803954964009779,41.08,-0.26503449470877977,13,2015,7,31
AEP,2015-07-31,-0.5368157095099049,-0.5378756379403142,-0.5340957218185298,56.57,-0.2965746411041499,14,2015,7,31
AES,2015-07-31,-1.2392244073626237,-1.2374616210539122,-1.2405775223335846,12.8,-0.13248144161893588,15,2015,7,31
AET,2015-07-31,0.3869523460562902,0.37509513441941106,0.37421493707788445,112.97,-0.25490288716928894,16,2015,7,31
AFL,2015-07-31,-0.4197475932011183,-0.42596717069123435,-0.41387100553691936,64.05,-0.2968580321226869,17,2015,7,31
AGN,2015-07-31,3.8026901407302556,3.812961183384789,3.8258277593563776,331.15,-0.25296485252067097,18,2015,7,31
AIG,2015-07-31,-0.41208146825866043,-0.419328532803577,-0.4112855277674224,64.12,0.1357221880827616,19,2015,7,31
AAL,2015-08-03,-0.8011373090884064,-0.7808181720672008,-0.7970064925042558,41.71,0.3134418540405654,0,2015,8,3
AAPL,2015-08-03,0.4966737592952211,0.4950648048177889,0.45226404724457503,118.44,5.722379941281156,2,2015,8,3
AAP,2015-08-03,1.350009291952583,1.3255267920023455,1.3361742596913615,173.81,-0.4695991566504677,1,2015,8,3
ABBV,2015-08-03,-0.32280305486628436,-0.32338440904624427,-0.3273382964390666,69.73,0.3678283411302835,3,2015,8,3
ABC,2015-08-03,0.2451290346208163,0.24342881631420835,0.2522127048297449,105.82,-0.3565401271733846,4,2015,8,3
ABT,2015-08-03,-0.6310451619276184,-0.6376132690620224,-0.6365452784348483,50.5,-0.19928466030519412,5,2015,8,3
ACN,2015-08-03,0.2039236130551043,0.19806479074855018,0.2076940094862185,103.21,-0.31761337294401315,6,2015,8,3
ADBE,2015-08-03,-0.13130964224113412,-0.14208636959046092,-0.1427190244609216,81.4,-0.32691654506024853,7,2015,8,3
ADI,2015-08-03,-0.5106231159565066,-0.5091872384972238,-0.5038779503875336,58.67,-0.31014150726507633,8,2015,8,3
ADM,2015-08-03,-0.686464856824138,-0.6812386037523417,-0.6808215852374845,47.7,-0.13032398160764683,9,2015,8,3
ADP,2015-08-03,-0.18864586837326836,-0.17575374744929445,-0.17810775143091173,80.11,-0.30755918344762473,10,2015,8,3
ADSK,2015-08-03,-0.5975058653043644,-0.5993620698045685,-0.6105289083792849,53.3,-0.09958607857031683,12,2015,8,3
ADS,2015-08-03,2.952708537735219,2.931602972394861,2.9373929608129714,273.4,-0.47424432832526736,11,2015,8,3
AEE,2015-08-03,-0.7848467935856831,-0.779553669612409,-0.7805240717237125,41.59,-0.3071160564667373,13,2015,8,3
AEP,2015-08-03,-0.536975420446206,-0.5374172558004521,-0.5313486516884393,57.06,-0.2926493057794851,14,2015,8,3
AES,2015-08-03,-1.2390646964263228,-1.2377777466676105,-1.2421934459395203,12.73,-0.24231198724793276,15,2015,8,3
AET,2015-08-03,0.3697035649357596,0.37098550144133746,0.3711446822266068,113.79,-0.2426332409457776,16,2015,8,3
AFL,2015-08-03,-0.4226223900545402,-0.43023486647615683,-0.4224354006483782,64.03,-0.3642186785370137,17,2015,8,3
AGN,2015-08-03,3.8932462416130416,3.87492180366959,3.9051696084078165,334.92,-0.29167565584500194,18,2015,8,3
AIG,2015-08-03,-0.41799077290180503,-0.4216204435028872,-0.4157293176837453,64.15,0.17072948683884312,19,2015,8,3
AAL,2015-08-04,-0.7706325202548755,-0.7662763938370944,-0.7700205682851309,42.74,0.6780286310996317,0,2015,8,4
AAPL,2015-08-04,0.4315116972843277,0.4180882178823344,0.383264109271124,114.64,10.547658145342174,2,2015,8,4
AAP,2015-08-04,1.339947502965607,1.3411750098803943,1.3600899290592086,175.1,-0.4693516683607803,1,2015,8,4
ABBV,2015-08-04,-0.3251987189108023,-0.3297069213202037,-0.32089076125138344,69.95,-0.0296324176996751,3,2015,8,4
ABC,2015-08-04,0.25167718300916586,0.24832876332652665,0.2623930235471392,106.21,-0.31658903156358614,4,2015,8,4
ABT,2015-08-04,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,50.51,-0.20097413760023833,5,2015,8,4
ACN,2015-08-04,0.20456245680030902,0.2110259409101667,0.21940945562925168,103.42,-0.3209207893423741,6,2015,8,4
ADBE,2015-08-04,-0.14328796246372483,-0.14335087204525276,-0.1351241835130242,82.06,-0.3891496938097224,7,2015,8,4
ADI,2015-08-04,-0.5090260065934944,-0.5065792021842155,-0.5087257212053405,58.48,-0.36728796095469257,8,2015,8,4
ADM,2015-08-04,-0.6847080365248248,-0.659900124827729,-0.6827606935646072,48.41,-0.05559588142061563,9,2015,8,4
ADP,2015-08-04,-0.15750223579453246,-0.15583783378632252,-0.15176819665416114,80.68,-0.2667501640690393,10,2015,8,4
ADSK,2015-08-04,-0.5858469669543762,-0.5846622287676131,-0.5859668695690633,54.15,-0.24058749811061095,12,2015,8,4
ADS,2015-08-04,2.925238256691411,2.9205385759154314,2.942887101073152,275.8,-0.4726752988947507,11,2015,8,4
AEE,2015-08-04,-0.7819719967322614,-0.7865874645171888,-0.7853718425415194,41.01,-0.34768640733269757,13,2015,8,4
AEP,2015-08-04,-0.5329826470386758,-0.539140140395106,-0.537327569030401,56.39,-0.3155992565821507,14,2015,8,4
AES,2015-08-04,-1.2408215167256358,-1.2395164375429493,-1.2442941466272366,12.56,-0.25301919660155986,15,2015,8,4
AET,2015-08-04,0.40867303339325467,0.4086044494713953,0.3668624846708774,115.19,-0.1335568307999356,16,2015,8,4
AFL,2015-08-04,-0.42102528069152795,-0.42280591455425465,-0.4151637444216678,63.93,-0.37129944501086487,17,2015,8,4
AGN,2015-08-04,3.900433233746596,3.8994215387311826,3.8999986528688226,331.0,-0.3144853811012428,18,2015,8,4
AIG,2015-08-04,-0.42645545252576916,-0.4354509391021732,-0.47204425535060185,62.34,1.864975875880018,19,2015,8,4
AAL,2015-08-05,-0.7594527547137907,-0.7578990650740984,-0.7585151922108693,42.96,0.1636979863924207,0,2015,8,5
AAPL,2015-08-05,0.3601209087576871,0.41397858490426076,0.3646809878028642,115.4,8.33594225093484,2,2015,8,5
AAP,2015-08-05,1.3594322371943544,1.3588780442474806,1.3663920311223576,175.27,-0.43947712350032614,1,2015,8,5
ABBV,2015-08-05,-0.3242404532929953,-0.32575535114897913,-0.31481488849306566,70.3,0.38723648327750837,3,2015,8,5
ABC,2015-08-05,0.25950301888792526,0.2568641548963718,0.27289652698572087,107.25,-0.36310097224384635,4,2015,8,5
ABT,2015-08-05,-0.6296077635009076,-0.6361907038003816,-0.6325054694200093,50.48,-0.06331728442835542,5,2015,8,5
ACN,2015-08-05,0.2331507143982256,0.2225645258101425,0.23589187640979498,104.5,-0.28273881628715203,6,2015,8,5
ADBE,2015-08-05,-0.12172698606306165,-0.11268668751655012,-0.11896494745366795,83.38,-0.35366363260987543,7,2015,8,5
ADI,2015-08-05,-0.4992836394791207,-0.4806569018609823,-0.49547514763666844,60.7,-0.22406351215141396,8,2015,8,5
ADM,2015-08-05,-0.6657024351049808,-0.6719128981482516,-0.6761354067802712,48.22,-0.10311853291675209,9,2015,8,5
ADP,2015-08-05,-0.1376980796931826,-0.1450895629205918,-0.13787125364311478,81.84,-0.3367029340531091,10,2015,8,5
ADSK,2015-08-05,-0.5815347716742435,-0.5772332768457109,-0.5762713279334496,54.11,-0.34533544675798117,12,2015,8,5
ADS,2015-08-05,2.9908794515112085,2.9960925975892456,3.0005755738050546,275.56,-0.48800300236513444,11,2015,8,5
AEE,2015-08-05,-0.786284192012394,-0.7854019934658213,-0.7839175112961773,41.36,-0.39446463400931336,13,2015,8,5
AEP,2015-08-05,-0.540009928235929,-0.5437239617937265,-0.5379739384727753,56.65,-0.306319247516786,14,2015,8,5
AES,2015-08-05,-1.242418626088648,-1.2403067515771942,-1.243809369545456,12.59,-0.27317443622802123,15,2015,8,5
AET,2015-08-05,0.41825568957132736,0.4348428754083266,0.4186528362411141,118.07,-0.12891433178485182,16,2015,8,5
AFL,2015-08-05,-0.4159145307298894,-0.41838015596248307,-0.41144712012801604,64.1,-0.3740556698871609,17,2015,8,5
AGN,2015-08-05,3.898836124383583,3.8858281373421697,3.9305396090210056,336.64,-0.3274730819017451,18,2015,8,5
AIG,2015-08-05,-0.4413085696017816,-0.44319759726584196,-0.4352011971352696,62.96,0.636025556448663,19,2015,8,5
AAL,2015-08-06,-0.7530643172617424,-0.7555281229713636,-0.7719596766122537,42.18,0.14716767513856288,0,2015,8,6
AAPL,2015-08-06,0.4083536115206523,0.3991206810604564,0.397241848462467,115.13,4.201375711375826,2,2015,8,6
AAP,2015-08-06,1.3605502137484629,1.3360379686578026,1.3222773166803152,172.74,-0.4585162604294497,1,2015,8,6
ABBV,2015-08-06,-0.31992825801286245,-0.32354247185309337,-0.33501393356726095,69.24,0.038190866111464813,3,2015,8,6
ABC,2015-08-06,0.2710022063016123,0.2623963531360861,0.24284034791531828,104.75,-0.35344848350274977,4,2015,8,6
ABT,2015-08-06,-0.6369544665707632,-0.6360832210917242,-0.6376780408826093,50.32,0.041839492066882235,5,2015,8,6
ACN,2015-08-06,0.22197094885714092,0.2150565424848159,0.2176319396627225,103.1,-0.3652080971638203,6,2015,8,6
ADBE,2015-08-06,-0.11070693145827823,-0.12043176505215042,-0.12058087105960372,82.19,-0.3092475025901254,7,2015,8,6
ADI,2015-08-06,-0.48043774899557795,-0.48144721589522727,-0.49768896297680026,58.87,-0.25131341608224894,8,2015,8,6
ADM,2015-08-06,-0.6708131850666196,-0.6761805939331742,-0.6800136234345167,47.95,-0.2192663552274398,9,2015,8,6
ADP,2015-08-06,-0.1376980796931826,-0.14817178765414685,-0.15273775081772256,80.3,-0.37757119738872913,10,2015,8,6
ADSK,2015-08-06,-0.5781808420119181,-0.5840299775402172,-0.5935617105169608,52.94,-0.3676936706995582,12,2015,8,6
ADS,2015-08-06,2.957819287696858,2.913899938027775,2.895378947058645,269.47,-0.4844179857109542,11,2015,8,6
AEE,2015-08-06,-0.7829302623500685,-0.7825568629425397,-0.7844022883779579,41.69,-0.4147745315446651,13,2015,8,6
AEP,2015-08-06,-0.5489537406687968,-0.5521012905567226,-0.5525172509261959,56.26,-0.3151986248907452,14,2015,8,6
AES,2015-08-06,-1.2428977588975516,-1.2426776936799289,-1.2473644014785141,12.6,-0.043596797449005194,15,2015,8,6
AET,2015-08-06,0.44396915031582207,0.43207677628846924,0.4267324542707922,116.4,-0.2699389143760166,16,2015,8,6
AFL,2015-08-06,-0.4200670150737209,-0.42659942191863015,-0.41936514579710055,63.68,-0.3222182765457607,17,2015,8,6
AGN,2015-08-06,3.9384444365862836,3.9160181334503257,3.7136826611044453,319.47,-0.1581041412261059,18,2015,8,6
AIG,2015-08-06,-0.4379546399394563,-0.4367944729603896,-0.43083820339924345,63.02,0.4220052916982791,19,2015,8,6
AAL,2015-08-07,-0.7696742546370682,-0.770860215235715,-0.777777001593622,41.49,-0.013801452404797314,0,2015,8,7
AAPL,2015-08-07,0.38615379137478417,0.39516911088923184,0.40346315434531926,115.52,2.933409370880591,2,2015,8,7
AAP,2015-08-07,1.3153520187752203,1.3084560088626551,1.325185979170999,173.75,-0.4640701364076374,1,2015,8,7
ABBV,2015-08-07,-0.34053096879571854,-0.34693576726674286,-0.3516579467083979,68.62,0.04195316919346294,3,2015,8,7
ABC,2015-08-07,0.22532487851946642,0.21181625494441178,0.2156928313355997,104.36,-0.27148887883389355,4,2015,8,7
ABT,2015-08-07,-0.6388709978063777,-0.6450422209839246,-0.6490686863808495,50.11,-0.12398906537183137,5,2015,8,7
ACN,2015-08-07,0.20168765994688737,0.19885510478279506,0.2116530223207606,103.74,-0.35474819792256623,6,2015,8,7
ADBE,2015-08-07,-0.13626068126647164,-0.1316542243384281,-0.13011482033462374,82.69,-0.33437121662834673,7,2015,8,7
ADI,2015-08-07,-0.5045541003770605,-0.4978857478075215,-0.5095336830083084,59.61,-0.29170015522573056,8,2015,8,7
ADM,2015-08-07,-0.6808749740535956,-0.6859804879578111,-0.6985967449027763,46.42,-0.15563121827968968,9,2015,8,7
ADP,2015-08-07,-0.163251829501376,-0.17053767482327803,-0.15871666815968444,80.29,-0.40813680296304417,10,2015,8,7
ADSK,2015-08-07,-0.6008597949666898,-0.6031555771689441,-0.6034188445131681,53.03,-0.41691283749465724,12,2015,8,7
ADS,2015-08-07,2.854646022846276,2.8666391587799285,2.870170538806049,270.16,-0.4785197820727082,11,2015,8,7
AEE,2015-08-07,-0.7794166217514419,-0.7732311573384497,-0.7785849633965897,42.12,-0.42453410485171,13,2015,8,7
AEP,2015-08-07,-0.5470372094331823,-0.5400885172362,-0.5454071870600792,56.77,-0.33008569586264297,14,2015,8,7
AES,2015-08-07,-1.2419394932797443,-1.2401486887703452,-1.2434861848242689,12.64,-0.14204501988015195,15,2015,8,7
AET,2015-08-07,0.4101104318199656,0.40402062807277495,0.4123992118861432,116.39,-0.3707115489620357,16,2015,8,7
AFL,2015-08-07,-0.4274137181435764,-0.429602615248761,-0.4214658464848168,64.04,-0.3395187592410685,17,2015,8,7
AGN,2015-08-07,3.6701300636002516,3.6389340330440594,3.619383823156466,321.05,-0.22721235073996796,18,2015,8,7
AIG,2015-08-07,-0.4365172415127454,-0.4390863836596999,-0.42922227979330785,63.39,0.004463860447931303,19,2015,8,7
AAL,2015-08-10,-0.7770209577069238,-0.7716505292699599,-0.776969039790654,41.68,0.09951709233069456,0,2015,8,10
AAPL,2015-08-10,0.41729742395352004,0.4542846006507514,0.4362664035458125,119.72,4.383878903693054,2,2015,8,10
AAP,2015-08-10,1.3490510263347757,1.3288461109461738,1.3474857249329106,173.66,-0.4281635767458305,1,2015,8,10
ABBV,2015-08-10,-0.34308634377653785,-0.344880950777706,-0.3398568566142501,69.21,0.21790068358234566,3,2015,8,10
ABC,2015-08-10,0.23378955814343055,0.237264366847098,0.2410628319487891,104.65,-0.3849114791209891,4,2015,8,10
ABT,2015-08-10,-0.6385515759337752,-0.6335036360839488,-0.6325054694200093,50.66,-0.17944443817057393,5,2015,8,10
ACN,2015-08-10,0.2221306597934422,0.22319677703753854,0.23605346877038863,105.2,-0.35454881750776407,6,2015,8,10
ADBE,2015-08-10,-0.11198461894868789,-0.11584794365352982,-0.10248252667312466,83.62,-0.3335398412794039,7,2015,8,10
ADI,2015-08-10,-0.48634705363872266,-0.4745714837972965,-0.4780231726925636,61.09,-0.33729786810585666,8,2015,8,10
ADM,2015-08-10,-0.6979640442378251,-0.7014911911939019,-0.6985967449027763,46.53,-0.1444966506374986,9,2015,8,10
ADP,2015-08-10,-0.14999582178837564,-0.1468282537959306,-0.13787125364311478,81.6,-0.3306495379740295,10,2015,8,10
ADSK,2015-08-10,-0.5879232091262918,-0.5827654750854253,-0.5840277612419406,54.38,-0.3874580783869055,12,2015,8,10
ADS,2015-08-10,2.91182253804211,2.890506642614125,2.918001877541744,270.24,-0.474720418109317,11,2015,8,10
AEE,2015-08-10,-0.7709519421274779,-0.7721247176905068,-0.7726060460546279,41.82,-0.3938016362224689,13,2015,8,10
AEP,2015-08-10,-0.5364962876373024,-0.5402465800430489,-0.5331261676549685,56.71,-0.2879399011828479,14,2015,8,10
AES,2015-08-10,-1.2428977588975516,-1.2403067515771942,-1.2446173313484237,12.68,-0.20672240502842532,15,2015,8,10
AET,2015-08-10,0.42336643953296593,0.41476889893850566,0.4319034098097863,117.09,-0.3646531639181532,16,2015,8,10
AFL,2015-08-10,-0.4152756869846844,-0.41506083701865454,-0.4064377569496156,64.92,-0.3630164271081684,17,2015,8,10
AGN,2015-08-10,3.7249109147515664,3.698997899646672,3.7075421514018903,321.91,-0.3631144246310828,18,2015,8,10
AIG,2015-08-10,-0.4226223900545402,-0.41948659561042606,-0.41354782081573227,63.99,0.2416725663362915,19,2015,8,10
AAL,2015-08-11,-0.777180668643225,-0.7560023113919105,-0.7737355766551769,42.7,0.41292626664354615,0,2015,8,11
AAPL,2015-08-11,0.4377404238000749,0.42567523261108564,0.38455684815587243,113.49,8.137292452210293,2,2015,8,11
AAP,2015-08-11,1.3150325969026182,1.3037141246571853,1.3255091638921863,171.92,-0.3274241722289451,1,2015,8,11
ABBV,2015-08-11,-0.3497942031011887,-0.34709383007359174,-0.3489108765783073,68.25,0.15409039833455035,3,2015,8,11
ABC,2015-08-11,0.22101268323933362,0.2173484531841261,0.22530757679091662,104.51,-0.36495152183109897,4,2015,8,11
ABT,2015-08-11,-0.6423846384050043,-0.6437777185291327,-0.6389691638437518,50.39,-0.15236656443678231,5,2015,8,11
ACN,2015-08-11,0.22979678473590032,0.21655813914988123,0.2242572264470585,103.58,-0.33885148519867864,6,2015,8,11
ADBE,2015-08-11,-0.10128398621650683,-0.10099003980972547,-0.10474481972143454,83.9,-0.23522338097224837,7,2015,8,11
ADI,2015-08-11,-0.4758061318428429,-0.4804988390541334,-0.49078896917945514,59.38,-0.32764208308444387,8,2015,8,11
ADM,2015-08-11,-0.7059495910528856,-0.7111124742467995,-0.7100698025049192,46.07,-0.1475687838922078,9,2015,8,11
ADP,2015-08-11,-0.1460030483808454,-0.14777663063702431,-0.14191106265795383,81.33,-0.3389987487490218,10,2015,8,11
ADSK,2015-08-11,-0.5807362169927375,-0.5799203445621436,-0.5803111369482887,54.06,-0.36548676648352596,12,2015,8,11
ADS,2015-08-11,2.8426677026236855,2.8416652352977887,2.8354281812784334,267.99,-0.45465898883888184,11,2015,8,11
AEE,2015-08-11,-0.7760626920891165,-0.7737053457589967,-0.7740603772999699,42.1,-0.31901153033003005,13,2015,8,11
AEP,2015-08-11,-0.5382531079366157,-0.5353466330307304,-0.5344189065397169,56.85,-0.29936169065583534,14,2015,8,11
AES,2015-08-11,-1.241779782343443,-1.2399906259634963,-1.2484955480026692,12.35,0.015363768567070984,15,2015,8,11
AET,2015-08-11,0.4128255177370862,0.4463814603083022,0.43061067092503785,118.35,-0.20629023595237284,16,2015,8,11
AFL,2015-08-11,-0.4197475932011183,-0.4224897889405567,-0.4151637444216678,64.24,-0.37927234529786585,17,2015,8,11
AGN,2015-08-11,3.6669358448742275,3.639724347078303,3.67017714986184,317.49,-0.3595228154162701,18,2015,8,11
AIG,2015-08-11,-0.43747550713055267,-0.43813800681860593,-0.42889909507212065,63.31,0.11596758014770572,19,2015,8,11
AAL,2015-08-12,-0.7671188796562489,-0.7676989590987353,-0.7894116515563584,42.52,0.4179387508519604,0,2015,8,12
AAPL,2015-08-12,0.3534130494330363,0.38204989792076627,0.3247676747362543,115.24,8.547349367192382,2,2015,8,12
AAP,2015-08-12,1.2822918549608702,1.2855369018695526,1.290605214003977,172.0,-0.24730496104042132,1,2015,8,12
ABBV,2015-08-12,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,68.75,0.25225995144599145,3,2015,8,12
ABC,2015-08-12,0.2202141285578276,0.2306257289594407,0.2087443598300766,104.38,-0.341968519136614,4,2015,8,12
ABT,2015-08-12,-0.638391864997474,-0.6442519069496796,-0.6514117756094562,50.09,-0.023397815291861114,5,2015,8,12
ACN,2015-08-12,0.19769488653935713,0.19917123039649295,0.20696684386354744,103.77,-0.29910823342611587,6,2015,8,12
ADBE,2015-08-12,-0.11565797048361576,-0.11237056190285222,-0.12041927869901008,83.82,-0.31403797786480997,7,2015,8,12
ADI,2015-08-12,-0.5050332331859642,-0.493776114829448,-0.505170689272282,59.74,-0.32219368807637494,8,2015,8,12
ADM,2015-08-12,-0.7140948488042473,-0.7003642033810686,-0.7133016497167906,46.89,-0.05202743525667363,9,2015,8,12
ADP,2015-08-12,-0.15430801706850847,-0.150937886774004,-0.1516066042935675,81.55,-0.3449602053338762,10,2015,8,12
ADSK,2015-08-12,-0.5882426309988943,-0.5735978322881843,-0.5890371244203411,54.82,-0.30328542238467066,12,2015,8,12
ADS,2015-08-12,2.8215858590319263,2.8310750272389074,2.831388372263594,269.53,-0.4644533958108899,11,2015,8,12
AEE,2015-08-12,-0.7696742546370682,-0.7670667078713393,-0.7705053453669116,42.65,-0.18505176734307857,13,2015,8,12
AEP,2015-08-12,-0.5358574438920976,-0.52918218356362,-0.5321566134914071,57.57,-0.2926703307025831,14,2015,8,12
AES,2015-08-12,-1.2468905323050818,-1.2352487417580267,-1.247525993839108,13.06,0.18130065781293359,15,2015,8,12
AET,2015-08-12,0.43278938477473733,0.42283010208780386,0.418329651519927,117.3,-0.25838081925752093,16,2015,8,12
AFL,2015-08-12,-0.4235806556723474,-0.42644135911178127,-0.42695998674499797,64.11,-0.31382487779679974,17,2015,8,12
AGN,2015-08-12,3.6030514703537437,3.5734960310085797,3.482605585455651,315.81,-0.1715700699384305,18,2015,8,12
AIG,2015-08-12,-0.4440236555189022,-0.43813800681860593,-0.4526531720793743,63.26,0.35471475805716474,19,2015,8,12
AAL,2015-08-13,-0.7608901531405017,-0.7582942220912209,-0.7637184662219819,42.67,0.07681854971863297,0,2015,8,13
AAPL,2015-08-13,0.40947158807476086,0.39754005299196665,0.4041095237876936,115.15,3.8123031841527117,2,2015,8,13
AAP,2015-08-13,1.3335590655135585,1.5967625685552,1.3487784638176594,187.79,-0.1779757225680587,1,2015,8,13
ABBV,2015-08-13,-0.3469194062477668,-0.35025508621057144,-0.3445478828422812,68.54,0.1284122855826051,3,2015,8,13
ABC,2015-08-13,0.22883851911809303,0.22199549970548613,0.20617504129663888,103.88,-0.3631758958045473,4,2015,8,13
ABT,2015-08-13,-0.6449400133858236,-0.650258293609941,-0.6451096735463072,49.84,-0.14374919680363332,5,2015,8,13
ACN,2015-08-13,0.2178184645133096,0.2029647377608687,0.21221859558283826,103.39,-0.30159264880931025,6,2015,8,13
ADBE,2015-08-13,-0.105117048687736,-0.10146422823027243,-0.10555278152440231,84.31,-0.3367535364103958,7,2015,8,13
ADI,2015-08-13,-0.49097867079145785,-0.4956728685116357,-0.49547514763666844,59.0,-0.3427941928114964,8,2015,8,13
ADM,2015-08-13,-0.6950892473844034,-0.687086927605754,-0.6898707574307239,47.51,-0.13267048774950346,9,2015,8,13
ADP,2015-08-13,-0.14185056403701413,-0.13054778469048534,-0.1327002981041209,82.45,-0.33343382577734193,10,2015,8,13
